sentence,label,idx
🧧Celebrate Chinese New Year with Sanrio red envelopes! 🧧 8pcs per pack $4.25 #sanrio #moneyenvelopes #redenvelope #redpocket #chinesenewyear #hellokitty #mymelody #minnanotabo #deerylou… https://t.co/6tvU4YOdeY,1,609

"So with that, let us love, drink eat and be be merry. A merry heart doeth good as a medicine. God is love, to thins own self be true. Happy new year blessings and love. Shabbat Shalom and Happy Hunting!!!",1,610

"Happy lunar New Year!!                                               Lunar New Years Nails                   Appointments are available!
Please text 713-837-6608
#eyelashextensions… https://t.co/yxOLkN79Cu",1,611

"Happy NEW YEAR!😊
Want GREAT looking lashes, Relaxing Facial, Chemical Peel or Waxing!!?

Full classic sets regularly $90, $70! 😳
Full volume sets regularly $125, $105! 🙊
Full hybrid sets… https://t.co/ZaGnMimgzO",1,612

We had a blast today teaching kids about the Winter Holidays and the Chinese New Year. #Campbell #winter #ChineseNewYear https://t.co/CbTNNmlHs3,1,613

"This year, create your own good fortune with the Lunar New Year Bundle. Receive a FREE bottle of USANA® Digestive Enzyme with the purchase of USANA® HealthPak™ featuring limited-time… https://t.co/BEKKlz3a60",1,614

Hi there friends! Happy New Year! How have you been? I have been busy but happy to be back and specially now that I found this amazing parking for the bike.... I don’t need it... I… https://t.co/HZOSH51Zqy,1,615

"Happy Lunar New Year!
I have been trying to get this photo for years and it finally happened. I remember one year @MrWhiteSuit17 and I Disneybounded Crikee and Mushu and by the time we got… https://t.co/bHDtZQfSlb",1,616

@JadePinkSameera @chefjose @MayorBowser Happy New Year 🎊,1,617

https://t.co/eb8aIx8Q90,1,618

"@lomorelli Hello!👋🏽 Happy New Year. We met on set working on ASL recently. Contact me via DM, pls? Thanks.😊",1,619

Los Tres Cochinitos se unen a la diversión en una aparición pública excepcional durante el show “Mulan’s Lunar New Year Procession” 🐷 🐷🐷 °o° #disneylandia #getyourearson #disneyland… https://t.co/5baEJjVAaf,1,620

"The guide to vegan and vegetarian food at @DisneylandToday Lunar New Year Celebration! Check out pics of the food, and what’s new this year! #disneylunarnewyear 🐷 https://t.co/7I9uTzMMJU https://t.co/OSzHA0onIB",1,621

"Happy New Year from Cass &amp; Dan!!! 😃🎉 After a successful event season, Dan and I took a few weeks off together to count our many blessings and reflect back on the fabulous weddings,… https://t.co/VtTgjaVvWJ",1,622

🚁🤩🇺🇸🏞{.G.r.a.n.d...C.a.n.y.o.n.}🏞🇺🇸🤩🚁#usa #nevada #arizona #grandcanyon #flight #helicopter #crazyview #desert #off #holidays #workhardplayhard @ Gorgeous Grand Canyon https://t.co/eapZAQ3gp7,1,623

@CamiLiModel awesome!!!!!!!  you  know it chika!!!!!   happy new year!!!!!!,1,624

the lunar new year music makes me feel like I’m in an anime and I’m fucking loving it,1,625

Goodnight good day hello and happy new year,1,626

@wcknicks I’M AT THE WESTCHESTER COUNTY CENTER! I’M AT THE 2018-2019 WESTCHESTER KNICKS GAME! HAPPY NEW YEAR 2019 WESTCHESTER KNICKS! LET’S GO WESTCHESTER KNICKS!,1,627

"911, what’s ur emergency?

People are STILL saying Happy New Year to me. Make it stop!!",1,628

We were visited with a lion dance to celebrate the Chinese New Year!! The kids loved it! @ReynSues @ReynSchools #REYNproud https://t.co/vJ4nLb0anQ,1,629

The excessively pretty “Mulan’s Lunar New Year Processional.” #disneylunarnewyear #disneyland disneyland @allearsnet @ Disney California Adventure Park https://t.co/fxhoAmlQsX,1,630

"Just a few days away! Year of the Pig! Happy Lunar New Year's! #lunarnewyear #yearofthepig #pig #sterlingwong #travel #explore #fitness #happiness #wellness #prosperity @ Long Beach,… https://t.co/GEjCTsJRm5",1,631

@mv_ennael Haha happy new year!,1,632

"Lunar New Year time at the park
#lunarnewyear #chinesenewyear #yearofthepig #paradisegardenspark #disneyland #dca #disneycaliforniaadventure #californiaadventure #disney #disneyside… https://t.co/tA5UynYhl1",1,633

Celebrating lunar new year @POBSchools https://t.co/H5QHhJCgtg,1,634

"❤️
best thing i saw 2day
happy chinese new year!
#adsworthspreading
https://t.co/I5kdnG1q49",1,635

@John_Hudson Very well.  South America needs your help as in the 1970's.  I remember the Ambassador to Venezuela at that timeframe.  Happy New Year gents!,1,636

"“Mulan’s Lunar New Year Procession”, un brillante y audaz desfile con Mulan y su fiel dragón Mushu de anfitriones, que rinde homenaje al Año Nuevo Lunar y celebra la familia y la amistad.… https://t.co/wUwBJZs53N",1,637

"Happy new year everyone! 
I just wanted to take a moment to congratulate @sokothecat for achieving #EmployeeOfTheMonth here at The CRC. 
Soko, you are a badass mom, a badass artist,… https://t.co/W2rIUDE07e",1,638

@hamdanbinfaz3 hello friend. Happy New Year!! 😉,1,639

"QQ: LION DANCE YOUR PANTS OFF

... and that is what we are going to do this Lunar New Year 🐽... King King ain’t got nothing on ME!

#tencent #qq #wechat

#LDM #LionDanceME  #liondance… https://t.co/dzcFcQsExR",1,640

"Live from Disneyland Resort, Meet Mickey and Friends at Disney’s California Adventure during the Lunar New Year! #disneylandresort #disneycharacters #lunarnewyear https://t.co/jDHmTVMLTe",1,641

"Bellagio Las Vegas Chinese 🏮 New Year 🐷 Celebration https://t.co/1xsl0nIE2p 

Year of The Pig 🐖 &amp; Lunar 🌝 New Year 🏵️ Floral Display 2019

📹 @24k #video #vegas #chinesenewyear #holiday #LasVegas #YearOfThePig #NewYear2019 #LunarNewYear #CNY #CNY19 https://t.co/4sJvj2Ay5o",1,642

"Feliz ano novo Lunar 🧧 Happy Lunar New Year! Muitas risadas! Vamos rir mais juntos, de nós mesmos, da vida, dos momentos. Bom ano novo pra quem comemora hoje e pq não aproveitar e… https://t.co/bcW4Toqb1s",1,643

fuck i really wanna go to disney’s lunar new year thingy but i don’t have a pass T_____T,1,644

"Chinese New Year is a little over a week away, and our Growlin' Doggie Gau has begun! Sold in sets of 3 minis (pictured here) or a single large.⠀
.⠀
We're also SO thrilled to bring in… https://t.co/9eXI2J2NWB",1,645

"Happy New Year Queen! 
🎉💕@aliciakeys
Flashback Flyday💫
My suns first music video
""Unbreakable""
#fbf #flashbackflyday #unbreakable #bb7nyc #hbdaliciakeys #aliciakeys #empirestatebuilding… https://t.co/dUwH8K5uRN",1,646

Happy New Year @POBSchools https://t.co/BfmaFSkech,1,647

Happy New Year #1 #travelphotography #travel #cruise @ Carnival Glory https://t.co/lyKhKXMiwP,1,648

Greetings from @DisneylandToday! We are celebrating the Lunar New Year! It’s the “year of the pig!” 🤣😂 This special limited time event goes from January 25 - February 17! https://t.co/6JctbUu4tu,1,649

#tbt to Lunar New Year at DCA @ Disney California Adventure Park https://t.co/cuHv7MlJpj,1,650

Celebrate the Chinese New Year with us! #MortonPride #OrgulloMorton https://t.co/PDeFv5YP78,1,651

"Gearing up for Chinese New Year!🐗 #YearOfTheBoar #ChineseNewYear2019 #LunarNewYear
#HawaiiPostcard #TheHawaiiPostcard #HawaiiPostcard808 #TheHawaiiExperience #Hawaii #HawaiiIsOpenForBusiness #ハワイポストカード #ハワイ #オアフ島 #ワイキキ #ワイキキビーチ https://t.co/HdWpLapUVw",1,652

"Chinese New Year is on February 5th! Also called the Lunar New Year, it falls on the new moon closest to the start of spring. Red envelopes are gifted from family and friends, usually… https://t.co/7k8QNXbuBa",1,653

Lunar New Year celebration #dca @ Disney California Adventure Park https://t.co/XroeZOn56x,1,654

"Lunar New Year kicked off today at DCA and there’s so many new goodies to try, there’s even a 6-item pass you can purchase similar to Food &amp; Wine. I can’t stop dreaming about this green… https://t.co/OeEaXo6teR",1,655

"Happy New Year, Antonella! https://t.co/hos4ZKYgsY",1,656

Friday night at Disney California Adventures! Love the Lunar New Year Festival!!! ❤️🎡🏰🎇🧧🎏🎎🎉 #fridaynight #familytime #dca #niece #emilee #lunarnewyear @ Disney… https://t.co/bfDKJZJAoS,1,657

Chinese fish house new year,1,658

Kicking off the year of the pig with a Chinese New Year celebration with the Miss California USA/Teen USA contestants! I have had so much fun getting to know these ladies! The judges sure… https://t.co/LpdY4paGqK,1,659

"So ready for the Chinese New year, #Overwatch #iknowitsnotDaDrelatedbutidontcare #beatthatmarcy https://t.co/qDGUIhJieH",1,660

@AHSFX Happy Chinese New Year! #YearofthePig #PiggyMan https://t.co/ZtPu7vEOll,1,661

"🎎At Asian Time Square Lunar New Year VIP Opening Ceremony. #yearofthepig 
🌻In middle of campaigning for several years, immigrants from two countries &amp; similar… https://t.co/AbVQJKA6Rn",1,662

"🎎Asia Times Square Lunar New Year Festival VIP Opening Ceremony. #grandprairietx
Pic with Grand Prairie Mayor Ron Jensen &amp; Sola. @gp_tx solaismail 
Year of The… https://t.co/uuWDfEvHak",1,663

"@ariellec I was at Public House in Fort Lauderdale with friends for NYE 2016, corner of the bar. 5...4...3...2...1...Happy New Year! 12:01: Fight broke out over some guy trying to kiss another guy’s girl. 
I was like, “yup”.",1,664

"🎎Asia Times Square Lunar New Year Festival VIP Opening Ceremony. #grandprairietx
Year of The Earth 🐖 Pig. 🌻♥️ Pic...Malcom Chakery, Elena Fernández &amp; ME!!! @… https://t.co/c0P2fKWWky",1,665

Something totally new and exciting at the Lunar Flower Fest this year! This band was rock'n-it hard #LittleSaigon #Sacramento style. @ Happy Garden Seafood Restaurant https://t.co/ZQ8yzMO9uO,1,666

"🎎Fantastic Community Event!!! Asia Times Square Lunar New Year Festival VIP Opening Ceremony. 
With My Beautiful Sistas... VanDella, Sola &amp; ME!#grandprairietx
Year of The Earth 🐖 Pig. https://t.co/eSrDaqJKSv",1,667

"@CamilleEliseW Be ever wooed and smitten, and never cease to be, love then, comes alive to satisfy us all very quickly. We are loved, happy new year blessings and love, God is love!!!",1,668

"I refuse to have that conflict. I refuse to be conflicted by that nonsense, oh Lord I made two sentences and they are both smart ones. What to do, Love!!! happy new year blessings and love, God is love!!!",1,669

"When you want to date a man and your people aren’t quite ummm about who he is. Not interested in dating a boy, unless its’ my own husband as such. I don’t chase dreams. I do chase after love and immortality. God is love, happy new year blessings and love!!!",1,670

"@noahcent Congrats on.  Your latest victory, life is more then a shell. God is love. Happy new year blessings and love!!!",1,671

"Happy new year blessings and love, God is love!! https://t.co/Ui7ZmGyJBe",1,672

"Love I am alive, God is love, happy new year blessings and love!!!",1,673

"Good Morning Everyone! Are you ready for our January 2019 ""SEXY HAPPY NEW YEAR"" Special Pictorial #44 Issue? This is one of our favorite issues because we wanted to show the versatility… https://t.co/OKzQK51uCA",1,674

Last day before our warehouse in Xiamen closes for Chinese New Year. Will product make it out? Stay tuned. My stress levels are rising. Happy Saturday.,1,675

"Anthem was a bust but Friendship Friday rallied with Fortnite. We will try Anthem on Sunday, then slide into Overwatch for some Lunar New Year skin hunting! Thanks for the fun.",1,676

"• Boutique Lifestyle Parties •

Chinese New Year 🧧 Feb 2 NYC
Lunar New Year Party Mar 2 LA
•
•
Gwen@Gwenslist.com
#nyc #adult #lifestyle #party #swingers #partytime #thingstodoinla #swinger #thingstodoinnyc @SexPartylists https://t.co/JlEOhgAYr5",1,677

@Andrew_Farriss @TCMF_Official @dreaming_marly Happy New Year,1,678

ACR16 [NEW] Lunar New Year celebration. https://t.co/cBob4wE7zI,1,679

"Celebrating Chinese New Year @michaelsmithd !! @ Sunnyvale, California https://t.co/TSByioh5eo",1,680

@setond A belated Happy New Year. Any upcoming NYC gigs? ☺️,1,681

January 26 #holidays https://t.co/03bZ23oXOW,1,682

#Jobs Now #Hiring #Laborer positions #Maintenance #Fertilizer #Technicians #Paid #Vacation #Holidays #Health #Benefits #Uniforms #mcguiresoutdoors.com https://t.co/nlQRpR44Ba,1,683

"Well this is random!!? Celebration of the Lunar New Year, across the street from the bakery I always go to! 👍🏼🎆 https://t.co/YGRvqNDl1t",1,684

"why this hag ask her nail tech about when Chinese New Year is then proceed to say “years ago, i used to celebrate CNY, i’d make a special lul dinner” ...... BIIIIITCHHHHH",1,685

"God is love, happy new year blessings and love, Shabbat Shalom!!!",1,686

"Thanks to our guests for kicking off 2019 with helpful #TXed finance and gun violence prevention legislative updates. Thanks also to our dozens of members and first-timers. Happy New Year and happy new session! 
#TXDems #TXlege #SupportOurSchools #GunSense https://t.co/6OkWbYOfXZ",1,687

Opening Day of Disney's Lunar New Year Celebration 2019 - Disney Califor... https://t.co/jZHDbIJyUf via @YouTube,1,688

"Good morning beloveds, today on increasing with God, speak the truth in love, speak the truth everyone to thier neighbor. God is love, happy new year blessings and love!!!",1,689

"@shootdotme I’ve been meaning to do this, like every year I say I’m going to do it, and then by May I give up. Thanks to @katelinstack for some column suggestions for my log!  It’s back on my actor to do list!  Happy New Year everyone!",1,690

Happy Lunar New year! Come in and pick up our Limited edition Kiehl’s Ultra Facial Cream and Calendula Herbal Extract Toner. 2019 year of the 🐖 @kiehls @saks… https://t.co/wPHDZ8WLLi,1,691

"I just got told “Happy New Year”, isn’t it a little late for that?😂",1,692

"Facts my gee, was new wit you. Happy new year gee. https://t.co/kDJpfxiHwj",1,693

"I was so glad to join an early celebration of the Chinese New Year and to congratulate the Chinese American Economic and Cultural Association on their third anniversary.

@FLONC and @RepDavidEPrice we’re also on hand for this luncheon celebration at Fusion Fish in Chapel Hill. https://t.co/tu4CuzZWZg",1,694

"Time to zoom through a new year!

#cinderella #disney #wdw #waltdisneyworld #cinderellacastle #christmas #christmasparty #holidayseason #holidays #winter #florida #magic #magickingdom… https://t.co/oXPcOfp53y",1,695

Lunar New Year is my favorite event of the year. So excited that I get to be surrounded by my heritage and culture for the next 3 weeks after working with this project fornso many years 💖#lunarnewyear #chinesenewyear #DisneyLunarNewYear https://t.co/GbA92rmObZ,1,696

Enjoying the Chinese New Year festival https://t.co/bqxZSIimvQ,1,697

Just got wished a happy new year,1,698

"So I rose up with Audra day exceedingly. However I ended with Christina Perri, A Thousand years. Colbie Caillat, bubbly. My own heart says, Live when life is a love story. God is love, happy new year blessings and love!!!",1,699

"@gjgillis68 @DC_PSC Happy New Year!  Keep Doing What You’re Doing, We Need You To Survive. 💞🙅🏽‍♀️💞",1,700

@LinusPlaysVioln Happy New Year!!! How have you been?,1,701

Gearing up for Chinese New Year 🧧 @ Caesars Palace https://t.co/aGCrjokogJ,1,702

When my friend comes back from #Hongkong with this amazing dress for kid 3 just in time for 🧧 Chinese New Year. #havekiddoswilltravel #chinesenewyear #chinesedress #teachingkids… https://t.co/KyghCz4lfP,1,703
